50.1046320254235,14.4529099840622,1
50.1046268644163,14.4536556381683,1
50.1038251812194,14.4536931890945,1
50.1038767921297,14.4528965730171,1
50.105051785477,14.4490864951114,2
50.1050509253167,14.4498576302032,2
50.104399779551,14.4498764056663,2
50.1044040804107,14.4491495270233,2
50.1031697178209,14.4529166895847,3
50.1032092867319,14.4532761055927,3
50.1028497245569,14.4532975632648,3
50.1028428429579,14.4528362233142,3
50.1050328619479,14.454143800209,4
50.105034582269,14.454503216217,4
50.104740406446,14.4544884640674,4
50.1047309446205,14.4541344124774,4
50.1040367855998,14.449537867264,5
50.1040385059567,14.4501118599932,5
50.1036686277859,14.4500957667391,5
50.1036841111155,14.4494895875017,5
50.1034776663102,14.4513859092753,6
50.1035000312071,14.4529496371309,6
50.1031972440244,14.4529737770121,6
50.1031662770456,14.4513805448572,6
50.1032049857664,14.4479660927813,7
50.1031998246055,14.4482517480413,7
50.1030733759893,14.4482383369963,7
50.1030742361851,14.4479553639452,7
50.10348368763,14.4489974021475,8
50.103487988572,14.4491569935839,8
50.1032910050331,14.4491529702704,8
50.1032935856087,14.4489786266844,8
50.1035482017193,14.4494171678583,9
50.1035602443396,14.4497712194483,9
50.1033348747998,14.4497792660753,9
50.1033107894427,14.4493715703051,9
50.1037064331797,14.4434804341876,10
50.1037150350233,14.4442167005622,10
50.1031972012876,14.4441965839946,10
50.103188599351,14.4434764108741,10
50.0982041355968,14.4356644771182,11
50.0981404745947,14.4368339202487,11
50.0991779663268,14.4369546196544,11
50.0991315119536,14.4357234857166,11
50.0982591936927,14.4339398167217,12
50.0982316646527,14.4343045971477,12
50.0980561666512,14.4343126437747,12
50.0980854163628,14.4339076302135,12
50.0826184306118,14.4799665234172,13
50.0829764235122,14.4821337483013,13
50.0822535504815,14.4824824354732,13
50.0818439175921,14.4804010412776,13
50.087725027806,14.4197820117467,14
50.0882826100243,14.4212304046148,14
50.0873395350723,14.421981423139,14
50.0865134687735,14.4200502326482,14
50.0800981290004,14.432801454305,15
50.0796024160486,14.4318734099859,15
50.0793580001371,14.4323776652807,15
50.0798571580669,14.4331394126409,15
50.10957694394,14.5804999759191,16
50.1099966606571,14.5855747153753,16
50.1072925196099,14.5869480063909,16
50.1066732291809,14.581025688886,16
50.1053658119789,14.5856927325719,17
50.1056548230646,14.588042347669,17
50.1035491309377,14.5887397220129,17
50.1031500023864,14.5863364627355,17
50.2172834316479,15.8224776869088,18
50.2173220480743,15.8229081814557,18
50.2170028180104,15.8232903962403,18
50.2168517836874,15.8225755875379,18
50.2127522206152,15.8228371029168,19
50.2125874411961,15.8231348281175,19
50.2124432587376,15.8228022341996,19
50.2125685601847,15.8225393777162,19
50.2063357016861,15.811703253296,20
50.2063151015202,15.812250423935,20
50.2060713322144,15.812245059517,20
50.2061056659948,15.8115932827264,20
50.2098427503229,15.8315435533792,21
50.2098530496456,15.8340755586892,21
50.2093792784983,15.8341345672876,21
50.2087338435696,15.8312914257318,21
50.4019404846267,15.8863652234346,22
50.4018635510173,15.8870947842866,22
50.4014207529265,15.8869955425531,22
50.4014908486528,15.886274028328,22
50.5529403553629,15.7634462898046,23
50.5532130236429,15.7816423957616,23
50.5428232475192,15.7808270042211,23
50.5428505202694,15.7622446601659,23
47.5281711163679,18.9763753889994,24
47.5515798121533,19.0395467757181,24
47.4838746137902,19.1470067976908,24
47.4612481126226,19.0067594527201,24
48.258069379013,16.3620611726606,25
48.1919681607224,16.4537283479536,25
48.1560227142583,16.3500448762739,25
48.2054698082553,16.2604376375044,25
51.679167734006,-0.43740782148001,26
51.6821479866321,0.19155946367624,26
51.293498066553,0.231384903129365,26
51.305519156862,-0.461440414253447,26
48.7436596016463,16.7561617782422,27
48.7434898036216,16.7558908751317,27
48.7433093925918,16.7561108162709,27
48.7434951098185,16.7565265586682,27
49.1919022544077,16.5746633973895,28
49.1876390238089,16.5714018312274,28
49.1838382683952,16.5780322519122,28
49.1887048658992,16.5877740350543,28
